id,source,type,type_id,validity_status,description,status,from_engine,created_at,updated_at,country
767,https://inhnews.in/,Google,3,Unofficial,https://inhnews.in/,1,Yes,2026-01-21T18:21:50.000000Z,2026-01-21T18:21:50.000000Z,India
1103,https://inikata.co.id/,Google,3,Unofficial,https://inikata.co.id/,1,Yes,2026-05-24T21:13:06.000000Z,2026-05-24T21:13:06.000000Z,Indonesia
697,https://inilah.com/,Google,3,Unofficial,https://inilah.com/,1,Yes,2025-12-30T22:44:15.000000Z,2025-12-30T22:44:15.000000Z,Indonesia
1093,https://iniriau.com/,Google,3,Unofficial,https://iniriau.com/,1,Yes,2026-05-24T02:11:06.000000Z,2026-05-24T02:11:06.000000Z,Indonesia
914,https://inkl.com/,Google,3,Unofficial,https://inkl.com/,1,Yes,2026-02-12T00:50:23.000000Z,2026-02-12T00:50:23.000000Z,Australia
1038,https://inshorts.com/,Google,3,Unofficial,https://inshorts.com/,1,Yes,2026-03-22T00:34:52.000000Z,2026-03-22T00:34:52.000000Z,India
954,https://insidestategovernment.com.au/,Google,3,Unofficial,https://insidestategovernment.com.au/,1,Yes,2026-02-21T13:31:48.000000Z,2026-02-21T13:31:48.000000Z,Australia
792,https://instagram.com/,Google,3,Unofficial,https://instagram.com/,1,Yes,2026-01-23T02:18:47.000000Z,2026-01-23T02:18:47.000000Z,United States
713,https://integritasnews.com/,Google,3,Unofficial,https://integritasnews.com/,1,Yes,2026-01-08T01:42:09.000000Z,2026-01-08T01:42:09.000000Z,Indonesia
979,https://interest.co.nz/,Google,3,Unofficial,https://interest.co.nz/,1,Yes,2026-02-24T11:40:03.000000Z,2026-02-24T11:40:03.000000Z,New Zealand
1170,https://islandsbusiness.com/,Google,3,Unofficial,https://islandsbusiness.com/,1,Yes,2026-05-27T08:59:26.000000Z,2026-05-27T08:59:26.000000Z,Fiji
802,https://isranews.org/,Google,3,Unofficial,https://isranews.org/,1,Yes,2026-01-25T22:39:28.000000Z,2026-01-25T22:39:28.000000Z,Thailand
885,https://italiasette.it/,Google,3,Unofficial,https://italiasette.it/,1,Yes,2026-02-04T15:53:14.000000Z,2026-02-04T15:53:14.000000Z,Italy
1294,https://ittefaq.com.bd/,Google,3,Unofficial,https://ittefaq.com.bd/,1,Yes,2026-08-03T10:13:50.000000Z,2026-08-03T10:13:50.000000Z,Bangladesh
833,https://jagran.com/,Google,3,Unofficial,https://jagran.com/,1,Yes,2026-01-27T04:33:01.000000Z,2026-01-27T04:33:01.000000Z,India
932,https://jamill.kr/,Google,3,Unofficial,https://jamill.kr/,1,Yes,2026-02-18T12:29:03.000000Z,2026-02-18T12:29:03.000000Z,South Korea
834,https://jantaserishta.com/,Google,3,Unofficial,https://jantaserishta.com/,1,Yes,2026-01-27T06:18:14.000000Z,2026-01-27T06:18:14.000000Z,India
893,https://jateng.disway.id/,Google,3,Unofficial,https://jateng.disway.id/,1,Yes,2026-02-05T09:02:55.000000Z,2026-02-05T09:02:55.000000Z,Indonesia
100,https://jatimtimes.com/,Google,3,Official,Indonesian regional news outlet focusing on East Java social and political news.,1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,Indonesia
101,https://javedch.com/,Google,3,Official,"Pakistani online news portal providing updates on current affairs, politics, and lifestyle.",1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,Pakistan
1087,https://jawaban.com/,Google,3,Unofficial,https://jawaban.com/,1,Yes,2026-05-21T00:49:25.000000Z,2026-05-21T00:49:25.000000Z,Indonesia
1078,https://jawapos.com/,Google,3,Unofficial,https://jawapos.com/,1,Yes,2026-05-09T00:49:52.000000Z,2026-05-09T00:49:52.000000Z,Indonesia
1136,https://jiemian.com/,Google,3,Unofficial,https://jiemian.com/,1,Yes,2026-05-25T08:24:43.000000Z,2026-05-25T08:24:43.000000Z,China
102,https://jogja.tribunnews.com/,Google,3,Official,"Regional Tribunnews portal for Yogyakarta, Indonesia, delivering local and national updates.",1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,Indonesia
853,https://jogja.viva.co.id/,Google,3,Unofficial,https://jogja.viva.co.id/,1,Yes,2026-01-28T08:54:24.000000Z,2026-01-28T08:54:24.000000Z,Indonesia
103,https://jogjapolitan.harianjogja.com/,Google,3,Official,"Yogyakarta-based online newspaper publishing politics, economy, and cultural news.",1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,Indonesia
104,https://joglojateng.com/,Google,3,Unofficial,Indonesian news platform covering Central Java region.,1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,Indonesia
993,https://joongboo.com/,Google,3,Unofficial,https://joongboo.com/,1,Yes,2026-02-26T13:13:31.000000Z,2026-02-26T13:13:31.000000Z,South Korea
618,https://js100.com/,Google,3,Unofficial,https://js100.com/,1,Yes,2025-12-11T20:01:53.000000Z,2025-12-11T20:01:53.000000Z,Thailand
1068,https://jtvmadiun.com/,Google,3,Unofficial,https://jtvmadiun.com/,1,Yes,2026-04-29T02:41:28.000000Z,2026-04-29T02:41:28.000000Z,Indonesia
782,https://justthenews.com/,Google,3,Unofficial,https://justthenews.com/,1,Yes,2026-01-22T15:21:08.000000Z,2026-01-22T15:21:08.000000Z,United States
105,https://kabarbanten.pikiran-rakyat.com/,Google,3,Official,Regional edition of Pikiran Rakyat delivering Banten province news.,1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,Indonesia
709,https://kabarbanyuwangi.co.id/,Google,3,Unofficial,https://kabarbanyuwangi.co.id/,1,Yes,2026-01-07T20:28:22.000000Z,2026-01-07T20:28:22.000000Z,Indonesia
106,https://kabarcirebon.pikiran-rakyat.com/,Google,3,Official,Regional Pikiran Rakyat edition focused on Cirebon area news.,1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,Indonesia
107,https://kabarhariini.id/,Google,3,Unofficial,Indonesian digital news site covering national and local events.,1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,Indonesia
962,https://kabarin.com/,Google,3,Unofficial,https://kabarin.com/,1,Yes,2026-02-23T19:54:04.000000Z,2026-02-23T19:54:04.000000Z,Indonesia
108,https://kabarmadura.id/,Google,3,Unofficial,Online news portal focusing on Madura island&quot;’&quot;s regional updates.,1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,Indonesia
109,https://kabarmajalengka.pikiran-rakyat.com/,Google,3,Official,"Regional Pikiran Rakyat site for Majalengka, West Java.",1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,Indonesia
110,https://kabarpriangan.pikiran-rakyat.com/,Google,3,Official,Regional Pikiran Rakyat portal reporting from Priangan region.,1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,Indonesia
111,https://kabulnow.com/,Google,3,Official,Afghan independent news outlet covering Afghanistan&quot;’&quot;s current affairs.,1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,Afghanistan
921,https://kalteng.antaranews.com/,Google,3,Unofficial,https://kalteng.antaranews.com/,1,Yes,2026-02-13T05:45:03.000000Z,2026-02-13T05:45:03.000000Z,Indonesia
112,https://kaltim.antaranews.com/,Google,3,Official,Regional branch of Antara News focusing on East Kalimantan updates.,1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,Indonesia
10,https://kaltim.antaranews.com/berita/239053/dinkes-kaltim-catat-kasus-dbd-mencapai-2210-kasus,Google,3,Official,Indonesia Kaltim,1,No,2025-08-04T05:48:23.000000Z,2025-08-04T05:48:23.000000Z,Indonesia
113,https://kaltim.tribunnews.com/,Google,3,Official,Tribunnews regional portal for East Kalimantan province.,1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,Indonesia
114,https://kaltimpost.jawapos.com/,Google,3,Official,East Kalimantan&quot;’&quot;s daily news site under Jawa Pos network.,1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,Indonesia
665,https://kampucheathmey.com/,Google,3,Unofficial,https://kampucheathmey.com/,1,Yes,2025-12-18T01:41:13.000000Z,2025-12-18T01:41:13.000000Z,Cambodia
1238,https://kanzhongguo.eu/,Google,3,Unofficial,https://kanzhongguo.eu/,1,Yes,2026-06-30T23:59:50.000000Z,2026-06-30T23:59:50.000000Z,China
1111,https://kaohoon.com/,Google,3,Unofficial,https://kaohoon.com/,1,Yes,2026-05-25T00:53:54.000000Z,2026-05-25T00:53:54.000000Z,Thailand
1024,https://karar.com/,Google,3,Unofficial,https://karar.com/,1,Yes,2026-03-02T21:52:15.000000Z,2026-03-02T21:52:15.000000Z,Turkey
115,https://karawangpost.pikiran-rakyat.com/,Google,3,Official,"Local Pikiran Rakyat edition for Karawang, Indonesia.",1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,Indonesia
116,https://karpatalja.ma/,Google,3,Official,Moroccan online news portal covering national and Maghreb region affairs.,1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,Morocco
117,https://kathmandupost.com/,Google,3,Official,Leading English-language newspaper of Nepal providing national and global news.,1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,Nepal
1126,https://kdfnews.com/,Google,3,Unofficial,https://kdfnews.com/,1,Yes,2026-05-25T08:22:21.000000Z,2026-05-25T08:22:21.000000Z,South Korea
1231,https://kdhnews.com/,Google,3,Unofficial,https://kdhnews.com/,1,Yes,2026-06-23T08:42:00.000000Z,2026-06-23T08:42:00.000000Z,United States
1058,https://kdsn.co.kr/,Google,3,Unofficial,https://kdsn.co.kr/,1,Yes,2026-04-14T01:41:34.000000Z,2026-04-14T01:41:34.000000Z,South Korea
983,https://kemkes.go.id/,Google,3,Unofficial,https://kemkes.go.id/,1,Yes,2026-02-24T18:17:57.000000Z,2026-02-24T18:17:57.000000Z,Indonesia
686,https://kenh14.vn/,Google,3,Unofficial,https://kenh14.vn/,1,Yes,2025-12-24T04:52:19.000000Z,2025-12-24T04:52:19.000000Z,Vietnam
118,https://kepri.antaranews.com/,Google,3,Official,"Antara regional portal for Riau Islands Province, Indonesia.",1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,Indonesia
119,https://keralakaumudi.com/,Google,3,Official,Indian Malayalam-language newspaper publishing regional and international updates.,1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,India
1049,https://kevesko.vn/,Google,3,Unofficial,https://kevesko.vn/,1,Yes,2026-03-31T02:13:34.000000Z,2026-03-31T02:13:34.000000Z,Vietnam
120,https://kfdm.com/,Google,3,Official,Local U.S. CBS-affiliated news station covering Southeast Texas.,1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,United States
641,https://kffhealthnews.org/,Google,3,Unofficial,https://kffhealthnews.org/,1,Yes,2025-12-16T01:15:03.000000Z,2025-12-16T01:15:03.000000Z,United States
1107,https://kh.cc-times.com/,Google,3,Unofficial,https://kh.cc-times.com/,1,Yes,2026-05-25T00:50:42.000000Z,2026-05-25T00:50:42.000000Z,Cambodia
901,https://khabargaon.com/,Google,3,Unofficial,https://khabargaon.com/,1,Yes,2026-02-08T22:41:34.000000Z,2026-02-08T22:41:34.000000Z,India
1295,https://khaophuket.com/,Google,3,Unofficial,https://khaophuket.com/,1,Yes,2026-08-10T08:07:45.000000Z,2026-08-10T08:07:45.000000Z,Thailand
685,https://khaosod.co.th/,Google,3,Unofficial,https://khaosod.co.th/,1,Yes,2025-12-22T20:50:10.000000Z,2025-12-22T20:50:10.000000Z,Thailand
1282,https://khoahocdoisong.vn/,Google,3,Unofficial,https://khoahocdoisong.vn/,1,Yes,2026-07-15T09:22:38.000000Z,2026-07-15T09:22:38.000000Z,Vietnam
998,https://khoahocphothong.vn/,Google,3,Unofficial,https://khoahocphothong.vn/,1,Yes,2026-02-27T08:23:35.000000Z,2026-02-27T08:23:35.000000Z,Vietnam
848,https://khonkaenlink.info/,Google,3,Unofficial,https://khonkaenlink.info/,1,Yes,2026-01-27T15:49:22.000000Z,2026-01-27T15:49:22.000000Z,Thailand
843,https://khq.com/,Google,3,Unofficial,https://khq.com/,1,Yes,2026-01-27T15:01:23.000000Z,2026-01-27T15:01:23.000000Z,United States
121,https://kidotalkradio.com/,Google,3,Unofficial,U.S. Idaho-based conservative talk radio and news website.,1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,United States
122,https://kienthuc.net.vn/,Google,3,Official,"Vietnamese online newspaper delivering science, society, and entertainment content.",1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,Vietnam
1172,https://kilasjatim.com/,Google,3,Unofficial,https://kilasjatim.com/,1,Yes,2026-05-28T00:49:31.000000Z,2026-05-28T00:49:31.000000Z,Indonesia
1195,https://kingtop.com.tw/,Google,3,Unofficial,https://kingtop.com.tw/,1,Yes,2026-05-29T08:23:38.000000Z,2026-05-29T08:23:38.000000Z,Taiwan
1028,https://kinhte.congthuong.vn/,Google,3,Unofficial,https://kinhte.congthuong.vn/,1,Yes,2026-03-06T08:19:17.000000Z,2026-03-06T08:19:17.000000Z,Vietnam
712,https://kinhtedothi.vn/,Google,3,Unofficial,https://kinhtedothi.vn/,1,Yes,2026-01-08T01:30:25.000000Z,2026-01-08T01:30:25.000000Z,Vietnam
871,https://kku.ac.th/,Google,3,Unofficial,https://kku.ac.th/,1,Yes,2026-02-03T00:04:44.000000Z,2026-02-03T00:04:44.000000Z,Thailand
1168,https://knews.com.tw/,Google,3,Unofficial,https://knews.com.tw/,1,Yes,2026-05-27T08:50:45.000000Z,2026-05-27T08:50:45.000000Z,Taiwan
714,https://komchadluek.net/,Google,3,Unofficial,https://komchadluek.net/,1,Yes,2026-01-08T01:48:15.000000Z,2026-01-08T01:48:15.000000Z,Thailand
718,https://kompas.com/,Google,3,Unofficial,https://kompas.com/,1,Yes,2026-01-08T02:17:00.000000Z,2026-01-08T02:17:00.000000Z,Indonesia
616,https://kompas.id/,Google,3,Unofficial,https://kompas.id/,1,Yes,2025-12-11T01:56:08.000000Z,2025-12-11T01:56:08.000000Z,Indonesia
850,https://kompas.tv/,Google,3,Unofficial,https://kompas.tv/,1,Yes,2026-01-28T08:53:51.000000Z,2026-01-28T08:53:51.000000Z,Indonesia
652,https://kompasiana.com/,Google,3,Unofficial,https://kompasiana.com/,1,Yes,2025-12-18T00:23:47.000000Z,2025-12-18T00:23:47.000000Z,Indonesia
922,https://kookjeilbo.com/,Google,3,Unofficial,https://kookjeilbo.com/,1,Yes,2026-02-13T10:01:05.000000Z,2026-02-13T10:01:05.000000Z,South Korea
1222,https://koranmanado.co.id/,Google,3,Unofficial,https://koranmanado.co.id/,1,Yes,2026-06-05T08:01:29.000000Z,2026-06-05T08:01:29.000000Z,Indonesia
947,https://koreajn.co.kr/,Google,3,Unofficial,https://koreajn.co.kr/,1,Yes,2026-02-20T13:19:50.000000Z,2026-02-20T13:19:50.000000Z,South Korea
123,https://koreajoongangdaily.joins.com/,Google,3,Official,"English-language daily published by JoongAng Ilbo, South Korea.",1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,South Korea
717,https://kosmo.com.my/,Google,3,Unofficial,https://kosmo.com.my/,1,Yes,2026-01-08T02:13:50.000000Z,2026-01-08T02:13:50.000000Z,Malaysia
124,https://kpl.gov.la/,Chart,12,Official,Official Lao News Agency portal providing national government and economic updates.,1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,Laos
125,https://krdo.com/,Google,3,Official,U.S. regional news outlet covering Colorado local and national stories.,1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,United States
975,https://ksbtdanang.vn/,Google,3,Unofficial,https://ksbtdanang.vn/,1,Yes,2026-02-24T01:38:03.000000Z,2026-02-24T01:38:03.000000Z,Vietnam
948,https://ksmnews.co.kr/,Google,3,Unofficial,https://ksmnews.co.kr/,1,Yes,2026-02-20T13:19:53.000000Z,2026-02-20T13:19:53.000000Z,South Korea
784,https://kstatecollegian.com/,Google,3,Unofficial,https://kstatecollegian.com/,1,Yes,2026-01-22T15:38:30.000000Z,2026-01-22T15:38:30.000000Z,United States
126,https://ktok.iheart.com/,Google,3,Unofficial,Oklahoma-based news and talk radio portal under iHeart network.,1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,United States
711,https://kumparan.com/,Google,3,Unofficial,https://kumparan.com/,1,Yes,2026-01-07T20:29:07.000000Z,2026-01-07T20:29:07.000000Z,Indonesia
127,https://kupang.tribunnews.com/,Google,3,Official,"Regional Tribunnews portal reporting from Kupang, East Nusa Tenggara.",1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,Indonesia
635,https://kwqc.com/,Google,3,Unofficial,https://kwqc.com/,1,Yes,2025-12-16T01:08:55.000000Z,2025-12-16T01:08:55.000000Z,United States
934,https://kyeonggi.com/,Google,3,Unofficial,https://kyeonggi.com/,1,Yes,2026-02-18T13:18:04.000000Z,2026-02-18T13:18:04.000000Z,South Korea
624,https://la1ere.franceinfo.fr/,Google,3,Unofficial,https://la1ere.franceinfo.fr/,1,Yes,2025-12-16T00:51:51.000000Z,2025-12-16T00:51:51.000000Z,France
128,https://la1ere.francetvinfo.fr/,Google,3,Official,French overseas territories news portal by France Télévisions.,1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,France
814,https://ladbible.com/,Google,3,Unofficial,https://ladbible.com/,1,Yes,2026-01-26T12:31:29.000000Z,2026-01-26T12:31:29.000000Z,United Kingdom
883,https://lafune.eu/,Google,3,Unofficial,https://lafune.eu/,1,Yes,2026-02-04T15:52:58.000000Z,2026-02-04T15:52:58.000000Z,Italy
129,https://lampost.co/,Google,3,Official,Lampung-based Indonesian newspaper publishing digital local and national news.,1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,Indonesia
130,https://laodong.vn/,Google,3,Official,Vietnamese official labor newspaper publishing social and economic content.,1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,Vietnam
131,https://laodongthudo.vn/,Google,3,Official,Hanoi-based labor and socio-economic news outlet.,1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,Vietnam
862,https://latimes.com/,Google,3,Unofficial,https://latimes.com/,1,Yes,2026-02-02T02:45:11.000000Z,2026-02-02T02:45:11.000000Z,United States
132,https://leadership.ng/,Google,3,Official,"Nigerian online newspaper publishing political, economic, and social updates.",1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,Nigeria
849,https://lebak.inews.id/,Google,3,Unofficial,https://lebak.inews.id/,1,Yes,2026-01-28T08:53:47.000000Z,2026-01-28T08:53:47.000000Z,Indonesia
1155,https://leho.com.tw/,Google,3,Unofficial,https://leho.com.tw/,1,Yes,2026-05-26T08:51:24.000000Z,2026-05-26T08:51:24.000000Z,Taiwan
740,https://lesprosdelapetiteenfance.fr/,Google,3,Unofficial,https://lesprosdelapetiteenfance.fr/,1,Yes,2026-01-20T15:53:16.000000Z,2026-01-20T15:53:16.000000Z,France
1258,https://life.tw/,Google,3,Unofficial,https://life.tw/,1,Yes,2026-07-09T08:40:56.000000Z,2026-07-09T08:40:56.000000Z,Taiwan
644,https://lifestyle.bisnis.com/,Google,3,Unofficial,https://lifestyle.bisnis.com/,1,Yes,2025-12-16T20:34:37.000000Z,2025-12-16T20:34:37.000000Z,Indonesia
723,https://lifestyle.sindonews.com/,Google,3,Unofficial,https://lifestyle.sindonews.com/,1,Yes,2026-01-15T08:05:31.000000Z,2026-01-15T08:05:31.000000Z,Indonesia
655,https://lifestyle.znews.vn/,Google,3,Unofficial,https://lifestyle.znews.vn/,1,Yes,2025-12-18T00:44:00.000000Z,2025-12-18T00:44:00.000000Z,Vietnam
625,https://linfo.re/,Google,3,Unofficial,https://linfo.re/,1,Yes,2025-12-16T00:51:55.000000Z,2025-12-16T00:51:55.000000Z,France
1034,https://lingkar.news/,Google,3,Unofficial,https://lingkar.news/,1,Yes,2026-03-16T00:57:28.000000Z,2026-03-16T00:57:28.000000Z,Indonesia
133,https://lintasgayo.co/,Google,3,Unofficial,Local Indonesian news portal from Aceh focusing on Gayo region.,1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,Indonesia
675,https://liputan6.com/,Google,3,Unofficial,https://liputan6.com/,1,Yes,2025-12-18T03:57:22.000000Z,2025-12-18T03:57:22.000000Z,Indonesia
660,https://liputanoke.com/,Google,3,Unofficial,https://liputanoke.com/,1,Yes,2025-12-18T01:24:47.000000Z,2025-12-18T01:24:47.000000Z,Indonesia
806,https://liramedia.co.id/,Google,3,Unofficial,https://liramedia.co.id/,1,Yes,2026-01-26T00:23:51.000000Z,2026-01-26T00:23:51.000000Z,Indonesia
820,https://litenews.hk/,Google,3,Unofficial,https://litenews.hk/,1,Yes,2026-01-26T12:35:23.000000Z,2026-01-26T12:35:23.000000Z,Hong Kong
855,https://livehindustan.com/,Google,3,Unofficial,https://livehindustan.com/,1,Yes,2026-02-01T19:22:18.000000Z,2026-02-01T19:22:18.000000Z,India
764,https://livelaw.in/,Google,3,Unofficial,https://livelaw.in/,1,Yes,2026-01-21T17:38:12.000000Z,2026-01-21T17:38:12.000000Z,India
997,https://logos-pres.md/,Google,3,Unofficial,https://logos-pres.md/,1,Yes,2026-02-26T15:21:56.000000Z,2026-02-26T15:21:56.000000Z,Moldova
1218,https://lokmattimes.com/,Google,3,Unofficial,https://lokmattimes.com/,1,Yes,2026-06-04T19:32:34.000000Z,2026-06-04T19:32:34.000000Z,India
134,https://lombokpost.jawapos.com/,Google,3,Official,Lombok-based online news under Jawa Pos network.,1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,Indonesia
968,https://luatvietnam.vn/,Google,3,Unofficial,https://luatvietnam.vn/,1,Yes,2026-02-24T00:59:46.000000Z,2026-02-24T00:59:46.000000Z,Vietnam
836,https://lvz.de/,Google,3,Unofficial,https://lvz.de/,1,Yes,2026-01-27T06:53:01.000000Z,2026-01-27T06:53:01.000000Z,Germany
1277,https://m.21jingji.com/,Google,3,Unofficial,https://m.21jingji.com/,1,Yes,2026-07-15T08:41:34.000000Z,2026-07-15T08:41:34.000000Z,China
1084,https://m.antaranews.com/,Google,3,Unofficial,https://m.antaranews.com/,1,Yes,2026-05-13T02:10:45.000000Z,2026-05-13T02:10:45.000000Z,Indonesia
699,https://m.economictimes.com/,Google,3,Unofficial,https://m.economictimes.com/,1,Yes,2025-12-31T00:39:29.000000Z,2025-12-31T00:39:29.000000Z,India
135,https://m.haberturk.com/,Google,3,Official,Mobile version of Turkish news outlet Habertürk.,1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,Turkey
1096,https://m.halloriau.com/,Google,3,Unofficial,https://m.halloriau.com/,1,Yes,2026-05-24T02:11:28.000000Z,2026-05-24T02:11:28.000000Z,Indonesia
1140,https://m.hkej.com/,Google,3,Unofficial,https://m.hkej.com/,1,Yes,2026-05-25T08:25:59.000000Z,2026-05-25T08:25:59.000000Z,Hong Kong
136,https://m.phnompenhpost.com/,Google,3,Official,"Mobile site of The Phnom Penh Post, a Cambodian English-language newspaper.",1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,Cambodia
1247,https://m.sohu.com/,Google,3,Unofficial,https://m.sohu.com/,1,Yes,2026-07-03T09:39:10.000000Z,2026-07-03T09:39:10.000000Z,China
777,https://m.tf.co.kr/,Google,3,Unofficial,https://m.tf.co.kr/,1,Yes,2026-01-22T10:48:39.000000Z,2026-01-22T10:48:39.000000Z,South Korea
1137,https://m.thepaper.cn/,Google,3,Unofficial,https://m.thepaper.cn/,1,Yes,2026-05-25T08:24:45.000000Z,2026-05-25T08:24:45.000000Z,China
137,https://m.tribunnews.com/,Google,3,Official,"Mobile version of Tribunnews, a leading Indonesian online news portal.",1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,Indonesia
138,https://macaudailytimes.com.mo/,Google,3,Official,English-language daily newspaper from Macau publishing regional and international updates.,1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,Macau
1092,https://magzter.com/,Google,3,Unofficial,https://magzter.com/,1,Yes,2026-05-23T00:51:49.000000Z,2026-05-23T00:51:49.000000Z,United States
139,https://majoriti.com.my/,Google,3,Official,Malaysian online news outlet publishing national and lifestyle news.,1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,Malaysia
140,https://makassar.antaranews.com/,Google,3,Official,Antara regional news branch focusing on Makassar and South Sulawesi.,1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,Indonesia
141,https://makassar.tribunnews.com/,Google,3,Official,"Tribunnews regional portal for Makassar, South Sulawesi.",1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,Indonesia
872,https://maklumat.id/,Google,3,Unofficial,https://maklumat.id/,1,Yes,2026-02-03T00:30:28.000000Z,2026-02-03T00:30:28.000000Z,Indonesia
851,https://malangtimes.com/,Google,3,Unofficial,https://malangtimes.com/,1,Yes,2026-01-28T08:54:03.000000Z,2026-01-28T08:54:03.000000Z,Indonesia
142,https://malawi24.com/,Google,3,Official,Malawian digital newspaper publishing breaking and social news.,1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,Malawi
915,https://malaymail.com/,Google,3,Unofficial,https://malaymail.com/,1,Yes,2026-02-12T00:50:25.000000Z,2026-02-12T00:50:25.000000Z,Malaysia
143,https://malaysia.news.yahoo.com/,Google,3,Official,Yahoo News Malaysia section covering political and social updates.,1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,Malaysia
144,https://malaysiagazette.com/,Google,3,Official,Malaysian online news platform publishing national and ASEAN updates.,1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,Malaysia
918,https://malaysiakini.com/,Google,3,Unofficial,https://malaysiakini.com/,1,Yes,2026-02-12T04:18:21.000000Z,2026-02-12T04:18:21.000000Z,Malaysia
1265,https://malaysiatribune.news/,Google,3,Unofficial,https://malaysiatribune.news/,1,Yes,2026-07-11T08:04:47.000000Z,2026-07-11T08:04:47.000000Z,Malaysia
145,https://manado.tribunnews.com/,Google,3,Official,Tribunnews regional portal focused on Manado and North Sulawesi news.,1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,Indonesia
146,https://mangish.net/,Google,3,Unofficial,Iraqi Chaldean cultural and news portal.,1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,Iraq
147,https://manilastandard.net/,Google,3,Official,"Philippine English-language daily covering national, business, and opinion news.",1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,Philippines
695,https://marketeeronline.co/,Google,3,Unofficial,https://marketeeronline.co/,1,Yes,2025-12-30T02:57:48.000000Z,2025-12-30T02:57:48.000000Z,Thailand
148,https://marunadanmalayalee.com/,Google,3,Official,Malayalam-language Indian online newspaper focused on global Malayalee community.,1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,India
149,https://mashriqtv.pk/,Google,3,Official,Pakistani news channel website covering political and entertainment updates.,1,No,2025-10-16T18:00:00.000000Z,2025-10-16T18:00:00.000000Z,Pakistan
620,https://matichon.co.th/,Google,3,Unofficial,https://matichon.co.th/,1,Yes,2025-12-11T20:02:17.000000Z,2025-12-11T20:02:17.000000Z,Thailand
