post_id,video_link,account_name,comment_date,comment,commenter_username,first_seen,source
1519957980172423,https://www.facebook.com/photo?fbid=1519957980172423&set=a.643428321158731,,2026-08-18,Jilly Bean Bangladesh tracks their health data. You have like one person working at CDC tracking stuff,Walker T Naguil,2026-09-01,keyword:measles
1519957980172423,https://www.facebook.com/photo?fbid=1519957980172423&set=a.643428321158731,,2026-08-18,Jilly Bean Is the United States the only country where children matter? And. There’s a thing called travel.,Laura Tucker,2026-09-01,keyword:measles
1376300601373336,https://www.facebook.com/photo?fbid=1376300601373336&set=a.526746556328749,,2026-09-01,Know what helps this? A 60+ year old proven vaccine.,Nic C Kent,2026-09-01,keyword:measles
1376300601373336,https://www.facebook.com/photo?fbid=1376300601373336&set=a.526746556328749,,2026-09-01,"Nic C Kent but look at the side effects, walking, talking, eating, working and growing up to a ripe old age!",Carolyn Frady Jones,2026-09-01,keyword:measles
1376300601373336,https://www.facebook.com/photo?fbid=1376300601373336&set=a.526746556328749,,2026-09-01,Nic C Kent …if only we had one…,Kevin Burke,2026-09-01,keyword:measles
1376300601373336,https://www.facebook.com/photo?fbid=1376300601373336&set=a.526746556328749,,2026-09-01,Nic C Kent Smart parents get their children vaccinated. Stupid parents get their children embalmed.,Neil Book,2026-09-01,keyword:measles
1376300601373336,https://www.facebook.com/photo?fbid=1376300601373336&set=a.526746556328749,,2026-09-01,"If you want to get vaccinated, do it. If you don't, then don't. Your body, your choice. Most Americans didn't even take a measles vaccine prior to the 1980s. They just went through a couple of days in bed with a fever and then got over it. If you've had measles, you don't need a vaccine. You have have lifelong natural immunity.",Stonee Faulkner,2026-09-01,keyword:measles
1376300601373336,https://www.facebook.com/photo?fbid=1376300601373336&set=a.526746556328749,,2026-09-01,Stonee Faulkner Because unvaccinated people are putting infants and immunocompromised people at risk for a deadly disease. Don’t you want to protect the vulnerable children? They can’t get the vaccine until they are older. 2 people have died last week of measles. This disease was non existent in America until we lost herd immunity due to non vaxxers.,Loraina Beck Grace,2026-09-01,keyword:measles
1376300601373336,https://www.facebook.com/photo?fbid=1376300601373336&set=a.526746556328749,,2026-09-01,"Nonexistent? You've got to be kidding. We've had measles in this nation for generations and generations and generations. Our generations never had any vaccines. So we never got vaccinated. We got measles, stayed home a couple of days, got better, got over it. And we have lifetime immunity. No vaccine required when you already have lifetime immunity.",Stonee Faulkner,2026-09-01,keyword:measles
1376300601373336,https://www.facebook.com/photo?fbid=1376300601373336&set=a.526746556328749,,2026-09-01,Stonee Faulkner 1963!!!!!!!,Anthony B Lowe,2026-09-01,keyword:measles
1376300601373336,https://www.facebook.com/photo?fbid=1376300601373336&set=a.526746556328749,,2026-09-01,Stonee Faulkner You're foolish for saying that. Just an asinine statement. Dumb,Jim Doyle,2026-09-01,keyword:measles
1376300601373336,https://www.facebook.com/photo?fbid=1376300601373336&set=a.526746556328749,,2026-09-01,"Measles vaccines are responsible for a big decrease in other childhood illnesses because measles knocks the immune system down so badly. If you want to protect your immune system, get the vaccine.",Elizabeth Martin,2026-09-01,keyword:measles
1376300601373336,https://www.facebook.com/photo?fbid=1376300601373336&set=a.526746556328749,,2026-09-01,"Stonee Faulkner Unless you were born before 1962 which is when the first measles vaccine came out or even before 1914 when the first whooping cough vaccine was licensed Then YOU ABSOLUTELY WERE VACCINATED. Why can I say that with such certainty? Because there didn't used to be anti-vaccine mother's back in those days they were so used to seeing children die of those diseases that they didn't think twice about vaccinating YOU for polio, smallpox, diphtheria, tetanus, whooping cough, and yes, eventually measles mumps and rubella chicken pox hemophilus influenza B and other diseases that now children don't have to suffer through",Kristina Najera Henderson,2026-09-01,keyword:measles
1376300601373336,https://www.facebook.com/photo?fbid=1376300601373336&set=a.526746556328749,,2026-09-01,Don't worry Stonee Faulkner you may be around to see what happens when you screw with vaccine confidence when you add increasing infectious diseases worldwide and sicker people who survive heart attacks and cancer. Hope you have a front row seat.,Kristina Najera Henderson,2026-09-01,keyword:measles
1376300601373336,https://www.facebook.com/photo?fbid=1376300601373336&set=a.526746556328749,,2026-09-01,"Stonee Faulkner “My body, my choice” is a line that works well when you are talking about women being able to control their own bodies for reproduction. We are not talking about reproductive rights here. We are talking about how the actions of disease spreaders affect others. I was one of those Americans you’re talking about who couldn’t take the measles vaccine because it hadn’t been invented yet back in the 1950s when I was a kid. A couple of days in bed? No, sorry. It was the sickest I’ve ever been in my life. I was sick in bed for two weeks. It was awful. My parents were seriously worried that I might not even survive. My friend had it too, and it damaged her vision. A few years ago, my husband and I were traveling through Northern Texas. We stopped at a rest stop to walk our dogs. We saw a cemetery off to one side with little white crosses. Upon closer inspection, we saw that it was actually a civil war cemetery. There was a plaque that told what had happened. It was an entire regiment of soldiers between the ages of 17 and 25. Young, strapping farm boys. They didn’t die from bullets or cannon fire. They died from measles￼. It swept through the entire regiment and killed every single one of them. It’s unbelievable to me that we eradicated the disease a quarter of a century ago, and now it’s back because of the stupidity of people who refuse to believe the science and instead are swayed by hucksters like RFK. Jonas Salk must be spinning in his grave. A century ago, it was common for families to lose one or more children to diseases like measles. Vaccines are one of the greatest medical advancements in human history. If you really don’t want yourself or your children to be vaccinated, then go live on a desert island or never leave your house, so you won’t be a danger to others.",Linda Maloney,2026-09-01,keyword:measles
1376300601373336,https://www.facebook.com/photo?fbid=1376300601373336&set=a.526746556328749,,2026-09-01,When millions are let in and I would say a lot are unvaccinated let’s start there at pointing fingers.,Vickie Jones,2026-09-01,keyword:measles
1376300601373336,https://www.facebook.com/photo?fbid=1376300601373336&set=a.526746556328749,,2026-09-01,This post is totally totally totally misleading,Nortel Networks,2026-09-01,keyword:measles
1376300601373336,https://www.facebook.com/photo?fbid=1376300601373336&set=a.526746556328749,,2026-09-01,"WILL YOU PULEASE REMIND FOLKS THAT IF THEY WERE VACCINATED, THEY ARE SAFE!!!",Mary Watson,2026-09-01,keyword:measles
1376300601373336,https://www.facebook.com/photo?fbid=1376300601373336&set=a.526746556328749,,2026-09-01,Vaccinations are important as they done away with them all these disease were almost nonexistent but now their coming back,Billy Price,2026-09-01,keyword:measles
1376300601373336,https://www.facebook.com/photo?fbid=1376300601373336&set=a.526746556328749,,2026-09-01,Why are people laughing?,Jessica Daly,2026-09-01,keyword:measles
1376300601373336,https://www.facebook.com/photo?fbid=1376300601373336&set=a.526746556328749,,2026-09-01,Jessica Daly because they're stupid as hell,Robyn Pitoscia,2026-09-01,keyword:measles
1376300601373336,https://www.facebook.com/photo?fbid=1376300601373336&set=a.526746556328749,,2026-09-01,Jessica Daly It reflects their level of empathy and education.,Tom Shantz,2026-09-01,keyword:measles
1376300601373336,https://www.facebook.com/photo?fbid=1376300601373336&set=a.526746556328749,,2026-09-01,"Jessica Daly That is what I would like to know, people are sick.",Pamela Lyman,2026-09-01,keyword:measles
1376300601373336,https://www.facebook.com/photo?fbid=1376300601373336&set=a.526746556328749,,2026-09-01,"Did the summit leaders hopefully stop there, too?",Lisa F Zammit,2026-09-01,keyword:measles
1376300601373336,https://www.facebook.com/photo?fbid=1376300601373336&set=a.526746556328749,,2026-09-01,,John Cox,2026-09-01,keyword:measles
1376300601373336,https://www.facebook.com/photo?fbid=1376300601373336&set=a.526746556328749,,2026-09-01,John Cox,Kurt Wray,2026-09-01,keyword:measles
1376300601373336,https://www.facebook.com/photo?fbid=1376300601373336&set=a.526746556328749,,2026-09-01,John Cox this is a wild take on a vaccine that is 97%-99% effective and has almost zero side effects.,William Sebastian,2026-09-01,keyword:measles
1376300601373336,https://www.facebook.com/photo?fbid=1376300601373336&set=a.526746556328749,,2026-09-01,You don’t say..,Jesse Peek,2026-09-01,keyword:measles
1376300601373336,https://www.facebook.com/photo?fbid=1376300601373336&set=a.526746556328749,,2026-09-01,Irresponsible parents make me angry.,Susan Lafontaine,2026-09-01,keyword:measles
1376300601373336,https://www.facebook.com/photo?fbid=1376300601373336&set=a.526746556328749,,2026-09-01,Out of state is a sneaky way of saying illegal alien... twist and manipulate,Matt Robbins,2026-09-01,keyword:measles
1376300601373336,https://www.facebook.com/photo?fbid=1376300601373336&set=a.526746556328749,,2026-09-01,"Isn't this just grand? Anti-vaxers spreading measles to pregnant women, babies, seniors and people with compromised immune systems. People used to care for others, but now it's all about me, me, me.",Carolyn Frady Jones,2026-09-01,keyword:measles
1376300601373336,https://www.facebook.com/photo?fbid=1376300601373336&set=a.526746556328749,,2026-09-01,Carolyn Frady Jones makes me so sad. I have 3 kids. My older 2 are fully vaxxed but my 17 month old is still vulnerable.,Jessica Daly,2026-09-01,keyword:measles
1621524526095077,https://www.facebook.com/photo?fbid=1621524526095077&set=a.568782714702602,,2026-09-01,He also said that Tylenol causes autism. Never take medical advice from a man with no medical degree.,Rach Mill,2026-09-01,keyword:measles
1621524526095077,https://www.facebook.com/photo?fbid=1621524526095077&set=a.568782714702602,,2026-09-01,Rach Mill And a recovering heroin addict who had a brain worm,Nancylee Koenig-Berman,2026-09-01,keyword:measles
1621524526095077,https://www.facebook.com/photo?fbid=1621524526095077&set=a.568782714702602,,2026-09-01,Rach Mill Don't look now but a man WITH a bunch of degrees is being questioned by Congress and he's pleading the 5th which he can't do because he also has a presidential pardon which voids his 5th amendment guarantees. So much for your theory about degrees.,Don Stoeffler,2026-09-01,keyword:measles
1621524526095077,https://www.facebook.com/photo?fbid=1621524526095077&set=a.568782714702602,,2026-09-01,Rach Mill Or a d,Leonard Tinker,2026-09-01,keyword:measles
1621524526095077,https://www.facebook.com/photo?fbid=1621524526095077&set=a.568782714702602,,2026-09-01,"Rach Mill, Josef Mengele had a medical degree.",Jeremy Ashford,2026-09-01,keyword:measles
1621524526095077,https://www.facebook.com/photo?fbid=1621524526095077&set=a.568782714702602,,2026-09-01,Don Stoeffler U must have been a BAD BOY because I’m not getting any of our 3rd grade speeches…,Al Gallagher,2026-09-01,keyword:measles
1621524526095077,https://www.facebook.com/photo?fbid=1621524526095077&set=a.568782714702602,,2026-09-01,Rach Mill If the real MD's are doing so great why is health in the US at an all time low?!,Ruthie Fedohn,2026-09-01,keyword:measles
1621524526095077,https://www.facebook.com/photo?fbid=1621524526095077&set=a.568782714702602,,2026-09-01,"Rach Mill He did not. I know you all love to think the man is an idiot, but that is far from reality. You can watch the video below and his comments are based upon studies which you can look up on PubMed or other websites. https://www.youtube.com/watch?v=PhRNQnTorXY",Scott Gallant,2026-09-01,keyword:measles
1621524526095077,https://www.facebook.com/photo?fbid=1621524526095077&set=a.568782714702602,,2026-09-01,Rach Mill oe,GW Mueller,2026-09-01,keyword:measles
1621524526095077,https://www.facebook.com/photo?fbid=1621524526095077&set=a.568782714702602,,2026-09-01,Rach Mill Never take advice from a Drug Addict with the Brains of a MAGGOT.,Kevin G Mac Isaac,2026-09-01,keyword:measles
1621524526095077,https://www.facebook.com/photo?fbid=1621524526095077&set=a.568782714702602,,2026-09-01,Rach Mill,Sean Tirrell,2026-09-01,keyword:measles
1621524526095077,https://www.facebook.com/photo?fbid=1621524526095077&set=a.568782714702602,,2026-09-01,"1 of them was literally confirmed to be directedly measle related, but the other one was a spleen laceration of a newborn that was the primary cause of death, but still had a measles infection found in their blood.",Ryan Palumbo,2026-09-01,keyword:measles
1621524526095077,https://www.facebook.com/photo?fbid=1621524526095077&set=a.568782714702602,,2026-09-01,Ryan Palumbo wrong the other one didn't say & used the privacy law.,Deb Henthorn,2026-09-01,keyword:measles
1621524526095077,https://www.facebook.com/photo?fbid=1621524526095077&set=a.568782714702602,,2026-09-01,Ryan Palumbo the infant had measles in the lungs as well. The spleen I understand can be enlarged and rupture because of measles.,Bette Bodak,2026-09-01,keyword:measles
1621524526095077,https://www.facebook.com/photo?fbid=1621524526095077&set=a.568782714702602,,2026-09-01,Did you even read the article or did you jump to the comments section? Measles is known to cause splenic enlargement. So both deaths are attributable to the measles virus.,Donovan Sue,2026-09-01,keyword:measles
1621524526095077,https://www.facebook.com/photo?fbid=1621524526095077&set=a.568782714702602,,2026-09-01,Ryan Palumbo why wasn't the cdc allowed to examine the deaths?,Patrick Merjo,2026-09-01,keyword:measles
1621524526095077,https://www.facebook.com/photo?fbid=1621524526095077&set=a.568782714702602,,2026-09-01,"Ryan Palumbo the one was most certainly NOT “confirmed” yet, and the child died of a LACERATED spleen. Not a ruptured spleen. A ruptured spleen would be cause to say it was a measles death. A lacerated spleen means it’s NOT",Pierre Merd,2026-09-01,keyword:measles
1621524526095077,https://www.facebook.com/photo?fbid=1621524526095077&set=a.568782714702602,,2026-09-01,Ryan Palumbo it's also quite possible the measles infection caused the spleen rupture. Prob more likely than not as there's no other explanation for the splenic rupture.,Ann Reed Macke,2026-09-01,keyword:measles
1621524526095077,https://www.facebook.com/photo?fbid=1621524526095077&set=a.568782714702602,,,"This guy is just giving that vibes, like he's cosplaying Satan casually",Mike Rosolada sekitar satu jam yang lalu,2026-09-01,keyword:measles
1621524526095077,https://www.facebook.com/photo?fbid=1621524526095077&set=a.568782714702602,,2026-09-01,Then explain the deaths in other states involving measles deaths as well,Claudia Ryback,2026-09-01,keyword:measles
1621524526095077,https://www.facebook.com/photo?fbid=1621524526095077&set=a.568782714702602,,2026-09-01,Yes because infant spleens often rupture for no reason.,Dan Toole,2026-09-01,keyword:measles
1621524526095077,https://www.facebook.com/photo?fbid=1621524526095077&set=a.568782714702602,,2026-09-01,Dan Toole hopefully people picked this up as sarcasm ! Never know what people will believe now !,Cary Schooley Farber,2026-09-01,keyword:measles
1621524526095077,https://www.facebook.com/photo?fbid=1621524526095077&set=a.568782714702602,,2026-09-01,"Well, that's something that can actually be checked at a hospital.",Michael Spanakos,2026-09-01,keyword:measles
1621524526095077,https://www.facebook.com/photo?fbid=1621524526095077&set=a.568782714702602,,2026-09-01,"Michael Spanakos The coroner did check, and agreed.",Mike Panagakos,2026-09-01,keyword:measles
1621524526095077,https://www.facebook.com/photo?fbid=1621524526095077&set=a.568782714702602,,2026-09-01,The Atlantic article that interviews parents of deceased infant says otherwise. Find and read it.,Sue Roberts,2026-09-01,keyword:measles
1621524526095077,https://www.facebook.com/photo?fbid=1621524526095077&set=a.568782714702602,,2026-09-01,"Sue Roberts if he didn’t have measles , they need to investigate what happened to this child … trauma or child abuse often the other reason !",Cary Schooley Farber,2026-09-01,keyword:measles
1621524526095077,https://www.facebook.com/photo?fbid=1621524526095077&set=a.568782714702602,,2026-09-01,They had an interview with the father of one. Was he an Amish actor?,Jessica Hampton,2026-09-01,keyword:measles
1621524526095077,https://www.facebook.com/photo?fbid=1621524526095077&set=a.568782714702602,,2026-09-01,Try telling that to the grieving parents....,Jane Armstrong Krantz,2026-09-01,keyword:measles
1621524526095077,https://www.facebook.com/photo?fbid=1621524526095077&set=a.568782714702602,,2026-09-01,"Jane Armstrong Krantz You might also try explaining how this disease and others showed up with illegal, unvaxxed immigrants.",Gaylord Atkins,2026-09-01,keyword:measles
1621524526095077,https://www.facebook.com/photo?fbid=1621524526095077&set=a.568782714702602,,2026-09-01,Jane Armstrong Krantz or all the young healthy people who passed away suddenly hey.. or don't you know about them.,Theopi Symeonakis Nikolis,2026-09-01,keyword:measles
1419255113677345,https://www.facebook.com/photo?fbid=1419255113677345&set=a.550704457199086,,2026-09-01,kain nalang tayo nang mga healthy na pagkain para iwas sakit2 at take vitamins ba. Wala namang vaccine panahon nang lola ko ahh bat sila nabuhay nang mahaba? If you know you'll know ahahah,Jeanne Divinagracia,2026-09-01,keyword:measles
1419255113677345,https://www.facebook.com/photo?fbid=1419255113677345&set=a.550704457199086,,2026-09-01,Jeanne Divinagracia pag ikaw kinagat ng aso wag ka mag pa anti rabies vaccine ha?,Shaina Mae Salarda,2026-09-01,keyword:measles
1419255113677345,https://www.facebook.com/photo?fbid=1419255113677345&set=a.550704457199086,,,Shaina Mae Salarda HAHA NO CHOICE PO ANG MGA DOCTOR AT NURSE DAHIL SWELDADO PO SILA KAYA KAHIT AYAW NILA KAILANGAN NILA ASEKASUHIN . KUNG AYAW NILA MAKULONG DIBA .,,2026-09-01,keyword:measles
1419255113677345,https://www.facebook.com/photo?fbid=1419255113677345&set=a.550704457199086,,,Titing Rosales Eh di wag ka pupunta sa doctor. Sa arbularyo kayo pumunta.,,2026-09-01,keyword:measles
1419255113677345,https://www.facebook.com/photo?fbid=1419255113677345&set=a.550704457199086,,,Titing Rosales di kayo na niniwala sa vaccine pero mag papa doctor? Wag na.,,2026-09-01,keyword:measles
1419255113677345,https://www.facebook.com/photo?fbid=1419255113677345&set=a.550704457199086,,,Shaina Mae Salarda MR vaccine ho ibig sabihin ko okay kalang?,,2026-09-01,keyword:measles
1419255113677345,https://www.facebook.com/photo?fbid=1419255113677345&set=a.550704457199086,,,Jeanne Divinagracia “wala namang vaccine panahon nang lola ko” yan po sinabi niyo. You know vaccine includes anti rabies vaccine right? Di mo alam? Omg,,2026-09-01,keyword:measles
1419255113677345,https://www.facebook.com/photo?fbid=1419255113677345&set=a.550704457199086,,,Jeanne Divinagracia ikaw ok ka lang? Nilamon ng fake news. Good luck po sa inyo at sa anakshi mo,,2026-09-01,keyword:measles
1419255113677345,https://www.facebook.com/photo?fbid=1419255113677345&set=a.550704457199086,,,Shaina Mae Salarda ikaw ang goodluck ate i told you that mag basa2 karin para me alam ka po anong simulan nang mga nangyayari sa panahon te yung pinag uusapan ay mr vaccine bat ka napunta sa rabbies? GODBLESS YOU PO!,,2026-09-01,keyword:measles
1419255113677345,https://www.facebook.com/photo?fbid=1419255113677345&set=a.550704457199086,,,Jeanne Divinagracia base sa statement mo kasi yan ate ko. Basahin mo ha? Anti vax ka pa in this modern age 2026. Sugal mo pa buhay ng ibang bata. Wag ka na mag papa doctor vaccine rami please,,2026-09-01,keyword:measles
1419255113677345,https://www.facebook.com/photo?fbid=1419255113677345&set=a.550704457199086,,,Shaina Mae Salarda emergency po ang rabies.. ang ibang vaccine nd naman yan emergency.. kaya my choice ang tao kung gusto nila o hindi.. kung ayaw mo wag mo ipilit gusto mo sa iba,,2026-09-01,keyword:measles
1419255113677345,https://www.facebook.com/photo?fbid=1419255113677345&set=a.550704457199086,,,Gabriel M. Aclanon na para bang hindi maapektuhan yung desisyon niyo sa ibang tao? Clearly you don’t understand the harm nito,,2026-09-01,keyword:measles
1419255113677345,https://www.facebook.com/photo?fbid=1419255113677345&set=a.550704457199086,,2026-09-01,Jeanne Divinagracia tAma idol,Inatay Vloger Bacea,2026-09-01,keyword:measles
1419255113677345,https://www.facebook.com/photo?fbid=1419255113677345&set=a.550704457199086,,2026-09-01,It's because people are now waking up to their senses,Kalling Ad Kalinga,2026-09-01,keyword:measles
1419255113677345,https://www.facebook.com/photo?fbid=1419255113677345&set=a.550704457199086,,2026-09-01,Kalling Ad Kalinga bakit kaya mga supporter ni dutae puro mga anti vaxxer?,Jesar Keen Altalaguire,2026-09-01,keyword:measles
1419255113677345,https://www.facebook.com/photo?fbid=1419255113677345&set=a.550704457199086,,2026-09-01,Kalling Ad Kalinga Yes Tama yan ma'am,Bayo Villamor,2026-09-01,keyword:measles
1419255113677345,https://www.facebook.com/photo?fbid=1419255113677345&set=a.550704457199086,,2026-09-01,,Lhiz B. Corton,2026-09-01,keyword:measles
1419255113677345,https://www.facebook.com/photo?fbid=1419255113677345&set=a.550704457199086,,2026-09-01,Lhiz B. Corton dapat tinakpan niyo Po name niya or privacy niya,MI CH,2026-09-01,keyword:measles
1419255113677345,https://www.facebook.com/photo?fbid=1419255113677345&set=a.550704457199086,,,MI CH nag comment nga po sya ng hindi dummy account ang gamit ibig sabihin po di saya takot at may paninindigan sya,,2026-09-01,keyword:measles
1419255113677345,https://www.facebook.com/photo?fbid=1419255113677345&set=a.550704457199086,,,MI CH I asked permission nman po mismo Kay Doc,,2026-09-01,keyword:measles
1419255113677345,https://www.facebook.com/photo?fbid=1419255113677345&set=a.550704457199086,,2026-08-31,"Even the weather have put an obstacle , God loves the Filipino children.",Priscilla Rivera,2026-09-01,keyword:measles
1419255113677345,https://www.facebook.com/photo?fbid=1419255113677345&set=a.550704457199086,,2026-09-01,Qouta failed hahaha,Meshell Luminarias De Jesus,2026-09-01,keyword:measles
1419255113677345,https://www.facebook.com/photo?fbid=1419255113677345&set=a.550704457199086,,2026-09-01,Meshell Luminarias De Jesus way commission HAHAHA,Diana Tañeca,2026-09-01,keyword:measles
1419255113677345,https://www.facebook.com/photo?fbid=1419255113677345&set=a.550704457199086,,,Diana Tañeca Hahahha correct hahaha,,2026-09-01,keyword:measles
1419255113677345,https://www.facebook.com/photo?fbid=1419255113677345&set=a.550704457199086,,2026-09-01,Meshell Luminarias De Jesus DOHell..,Daryl Regalado,2026-09-01,keyword:measles
1419255113677345,https://www.facebook.com/photo?fbid=1419255113677345&set=a.550704457199086,,2026-09-01,"I 
 Vaccines For Ever and Ever",Christopher Garcia,2026-09-01,keyword:measles
1419255113677345,https://www.facebook.com/photo?fbid=1419255113677345&set=a.550704457199086,,2026-09-01,Next strategy unsa pod?,Examae Grace Marco,2026-09-01,keyword:measles
1419255113677345,https://www.facebook.com/photo?fbid=1419255113677345&set=a.550704457199086,,2026-09-01,"Examae Grace Marco They will say there's an increase of measles in the region. In america, they are already making up the news.",Alcantara Ferdinand,2026-09-01,keyword:measles
1419255113677345,https://www.facebook.com/photo?fbid=1419255113677345&set=a.550704457199086,,2026-09-01,Examae Grace Marco sa foods Kasi nabisto na Sila sa injection eu kaya sa foods nila Yan ilagay,RO SE,2026-09-01,keyword:measles
1419255113677345,https://www.facebook.com/photo?fbid=1419255113677345&set=a.550704457199086,,2026-09-01,,Pecore Jerry,2026-09-01,keyword:measles
1521396016695286,https://www.facebook.com/photo?fbid=1521396016695286&set=a.643428321158731,,2026-08-18,The “suspect” you want is RFK,Elsa Rios Bustamante,2026-09-01,keyword:measles
1521396016695286,https://www.facebook.com/photo?fbid=1521396016695286&set=a.643428321158731,,2026-08-18,"Elsa Rios Bustamante how is RFK to blame for measles deaths in BANGLADESH? Also, RFK is not an anti-vaxer. Not even close. He just wants vaccines to be safe and have a safer schedule.",Melanie Barnett-Kouba,2026-09-01,keyword:measles
1521396016695286,https://www.facebook.com/photo?fbid=1521396016695286&set=a.643428321158731,,2026-08-18,Elsa Rios Bustamante hey stupid most cases are over 5 year old .rfk wasn't in charge then idiot,Larry Hart,2026-09-01,keyword:measles
1521396016695286,https://www.facebook.com/photo?fbid=1521396016695286&set=a.643428321158731,,2026-08-18,Elsa Rios Bustamante what does he have to do with Bangladesh? ￼,Darcey Nash-Adams,2026-09-01,keyword:measles
1521396016695286,https://www.facebook.com/photo?fbid=1521396016695286&set=a.643428321158731,,2026-08-18,"Yes, though this is not USA.",Ron Fox,2026-09-01,keyword:measles
1521396016695286,https://www.facebook.com/photo?fbid=1521396016695286&set=a.643428321158731,,2026-08-18,Elsa Rios Bustamante That's what this is all about RFK. Lol,Cindy Stull,2026-09-01,keyword:measles
1521396016695286,https://www.facebook.com/photo?fbid=1521396016695286&set=a.643428321158731,,2026-08-18,"Elsa Rios Bustamante seems like you did less research than him, this isn’t even the United states",Kay Robertson,2026-09-01,keyword:measles
1521396016695286,https://www.facebook.com/photo?fbid=1521396016695286&set=a.643428321158731,,2026-08-18,"Elsa Rios Bustamante You’re kidding,mright?",BethAnn Perry,2026-09-01,keyword:measles
1521396016695286,https://www.facebook.com/photo?fbid=1521396016695286&set=a.643428321158731,,2026-08-18,Elsa Rios Bustamante that would be the demoKKKrat communist party!,Pamela G Kogel,2026-09-01,keyword:measles
1521396016695286,https://www.facebook.com/photo?fbid=1521396016695286&set=a.643428321158731,,2026-08-18,"Elsa Rios Bustamante ....and the ""leader"" who put him there",Debra Daniels Dail,2026-09-01,keyword:measles
1521396016695286,https://www.facebook.com/photo?fbid=1521396016695286&set=a.643428321158731,,2026-08-18,No you libs let in 15 million unvaccinated illegals to cause this and of course other diseases like tb,Charles Reed,2026-09-01,keyword:measles
1521396016695286,https://www.facebook.com/photo?fbid=1521396016695286&set=a.643428321158731,,2026-08-18,"Adults can acquire measles too yet have equal probability of dying from them. So, I'm not certain of the laugh emoji for this news.",Colleen West,2026-09-01,keyword:measles
1521396016695286,https://www.facebook.com/photo?fbid=1521396016695286&set=a.643428321158731,,2026-08-18,Colleen West it’s not true,Joele Marie,2026-09-01,keyword:measles
1521396016695286,https://www.facebook.com/photo?fbid=1521396016695286&set=a.643428321158731,,2026-08-18,"Colleen West no one dies of measles. Not infant, toddler, child right up to 99 . Not one",Tracy Heath,2026-09-01,keyword:measles
1521396016695286,https://www.facebook.com/photo?fbid=1521396016695286&set=a.643428321158731,,2026-08-18,Colleen West angry emoji because measles isnt deadly ?,Tracy Heath,2026-09-01,keyword:measles
1521396016695286,https://www.facebook.com/photo?fbid=1521396016695286&set=a.643428321158731,,2026-08-18,Nobody is dying from it just with it. Remember someone got hit by a bus and died with COVID it was registered as a convid death.,Jack Holl,2026-09-01,keyword:measles
1521396016695286,https://www.facebook.com/photo?fbid=1521396016695286&set=a.643428321158731,,2026-08-18,"Colleen West Not if they have natural immunity from childhood infection or if they had the single measles jab which gave decades long solid immunity, unlike the crappy MMR.",Diana Hodson,2026-09-01,keyword:measles
1521396016695286,https://www.facebook.com/photo?fbid=1521396016695286&set=a.643428321158731,,2026-08-18,"Colleen West yeah but we're mostly vaccinated, or have had it already. Adults over thirty five, anyways. The three-in-one has been around since the Beatles were still new. Measles in particular, gone, so nobody's bothered for a while, though we've apparently never or not yet dropped below 90% covered",Keith Basham,2026-09-01,keyword:measles
1521396016695286,https://www.facebook.com/photo?fbid=1521396016695286&set=a.643428321158731,,2026-08-18,Colleen West because it's gaslighting,Jeremy Reece,2026-09-01,keyword:measles
1521396016695286,https://www.facebook.com/photo?fbid=1521396016695286&set=a.643428321158731,,2026-08-18,"Colleen yet adults (over 20 years of age) have a higher rate of severe complications due to measles, such as adult-onset pneumonia, hepatitis, and encephalitis.",Timothy Quinlan,2026-09-01,keyword:measles
1521396016695286,https://www.facebook.com/photo?fbid=1521396016695286&set=a.643428321158731,,2026-08-18,Colleen West with or recovered from measles.,Tracy Heath,2026-09-01,keyword:measles
1521396016695286,https://www.facebook.com/photo?fbid=1521396016695286&set=a.643428321158731,,2026-08-18,"Colleen West it says measles ""like"" symptoms so not a definite diagnosis.",Peploe Ann,2026-09-01,keyword:measles
1521396016695286,https://www.facebook.com/photo?fbid=1521396016695286&set=a.643428321158731,,2026-08-18,These parents “did their own research”,Brandon Wilson,2026-09-01,keyword:measles
1521396016695286,https://www.facebook.com/photo?fbid=1521396016695286&set=a.643428321158731,,2026-08-18,"Brandon Wilson this is in Bangladesh, India.",Joe Renner,2026-09-01,keyword:measles
1521396016695286,https://www.facebook.com/photo?fbid=1521396016695286&set=a.643428321158731,,2026-08-18,"Brandon Wilson yeah, what a bunch of f’n idiots. Parents should not educate themselves where their children’s health is involved. They should just blindly do whatever the “authorities” say.",Elliot J. Beck,2026-09-01,keyword:measles
1521396016695286,https://www.facebook.com/photo?fbid=1521396016695286&set=a.643428321158731,,2026-08-18,Brandon Wilson Don't worry about thinking for yourself you'll be told what to do by your cult of covid,Scott Gallant,2026-09-01,keyword:measles
1521396016695286,https://www.facebook.com/photo?fbid=1521396016695286&set=a.643428321158731,,2026-08-18,Brandon Wilson and take advise from a heroin addict with no medical training,Patti Moseley,2026-09-01,keyword:measles
1521396016695286,https://www.facebook.com/photo?fbid=1521396016695286&set=a.643428321158731,,2026-08-18,Brandon Wilson In Bangladesh. read.,Jim Ransom,2026-09-01,keyword:measles
1521396016695286,https://www.facebook.com/photo?fbid=1521396016695286&set=a.643428321158731,,2026-08-18,Brandon Wilson smart parents usually do. It’s the potato’s that take medical advice from the tv.,Ken Guyette,2026-09-01,keyword:measles
1521396016695286,https://www.facebook.com/photo?fbid=1521396016695286&set=a.643428321158731,,2026-08-18,Brandon Wilson Well we can see you didnt hehehehe,Martin Goulet,2026-09-01,keyword:measles
